date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:33	6488/6488	---M--	200	added ('OK')	font/woff2	date:Mon,%2008%20Sep%202025%2018:13:56%20GMT	https://ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	(from https://ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.1.2)
14:31:33	8084/8084	---M--	200	added ('OK')	font/woff	date:Mon,%2008%20Sep%202025%2018:13:56%20GMT	https://ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.1.2)
14:31:34	14748/14748	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2008%20Sep%202025%2018:13:56%20GMT	https://ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.1.2)
14:31:34	158/158	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Sep%202025%2018:13:56%20GMT	https://ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://ctwebdevelopment.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=10.1.2)
14:31:35	101783/101783	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Oct%202017%2016:14:21%20GMT	https://ctwebdevelopment.com/wp-content/uploads/2015/08/ct-website-development-home.jpg	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/uploads/2015/08/ct-website-development-home.jpg	(from https://ctwebdevelopment.com/wp-content/themes/elitemasters-child/style.css?ver=6.8.2)
14:31:35	34083/34083	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Nov%202017%2014:35:20%20GMT	https://ctwebdevelopment.com/wp-content/uploads/2017/11/ct-website-development-mobile-bg.jpg	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/uploads/2017/11/ct-website-development-mobile-bg.jpg	(from https://ctwebdevelopment.com/wp-content/themes/elitemasters-child/style.css?ver=6.8.2)
14:31:35	11767/11767	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Jan%202017%2007:20:07%20GMT	https://ctwebdevelopment.com/wp-content/themes/elitemasters/css/bs_grid.css	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/themes/elitemasters/css/bs_grid.css	(from https://ctwebdevelopment.com/wp-content/themes/elitemasters/css/theme.css?ver=6.8.2)
14:31:35	23739/23739	---M-Z	200	added ('OK')	text/css	date:Mon,%2002%20Jan%202017%2007:20:07%20GMT	https://ctwebdevelopment.com/wp-content/themes/elitemasters/css/font-awesome.min.css	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/themes/elitemasters/css/font-awesome.min.css	(from https://ctwebdevelopment.com/wp-content/themes/elitemasters/css/theme.css?ver=6.8.2)
14:31:35	2958/2958	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202017%2007:20:07%20GMT	https://ctwebdevelopment.com/wp-content/themes/elitemasters/img/sprite.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/themes/elitemasters/img/sprite.png	(from https://ctwebdevelopment.com/wp-content/themes/elitemasters/css/theme.css?ver=6.8.2)
14:31:36	5218/5218	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202017%2007:20:07%20GMT	https://ctwebdevelopment.com/wp-content/themes/elitemasters/img/retina/sprite.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/themes/elitemasters/img/retina/sprite.png	(from https://ctwebdevelopment.com/wp-content/themes/elitemasters/css/theme.css?ver=6.8.2)
14:31:36	302/302	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:33%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:36	323/323	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:34%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/info.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:36	244/244	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:34%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:37	495/495	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:34%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:37	712/712	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:37	841/841	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:37	694/694	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:38	544/544	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:38	590/590	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:38	682/682	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:38	705/705	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:38	674/674	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:39	717/717	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:39	691/691	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:39	700/700	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:39	648/648	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:40	621/621	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:40	688/688	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:40	700/700	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:40	647/647	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:41	763/763	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:41	690/690	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:41	709/709	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:41	691/691	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:41	635/635	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:42	590/590	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:42	635/635	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:42	659/659	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:42	1686/1686	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:43	706/706	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:43	470/470	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:43	606/606	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:43	792/792	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:43	505/505	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:44%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:44	756/756	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:45%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:44	657/657	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:45%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:44	7668/7668	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Oct%202020%2018:04:17%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:44	7464/7464	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2007%20Oct%202020%2018:04:17%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:45	7540/7540	---M--	200	added ('OK')	font/woff	date:Wed,%2007%20Oct%202020%2018:04:17%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:45	24504/24504	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2007%20Oct%202020%2018:04:17%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:45	223/223	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:32%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:45	168/168	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:32%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:45	198/198	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:31%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:46	126/126	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2007%20Oct%202020%2018:03:33%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:46	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Oct%202020%2018:03:43%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:46	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Oct%202020%2018:03:43%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:46	5924/5924	---M--	200	added ('OK')	font/woff	date:Wed,%2007%20Oct%202020%2018:03:43%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:47	5848/5848	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2007%20Oct%202020%2018:03:43%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:47	13215/13215	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2007%20Oct%202020%2018:03:43%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:47	673/673	---M--	200	added ('OK')	image/gif	date:Wed,%2007%20Oct%202020%2018:03:32%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:47	265/265	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Oct%202020%2018:03:34%20GMT	https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/remove.png	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://ctwebdevelopment.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.4.1)
14:31:48	144324/144324	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20Jan%202017%2007:24:27%20GMT	https://ctwebdevelopment.com/wp-content/uploads/smile_fonts/Defaults/Defaults.eot?rfa9z8	C:/My%20Web%20Sites/ctwebdev/ctwebdevelopment.com/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.eot	(from https://ctwebdevelopment.com/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.19)
